2019-05-12 03:24:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/59118
2019-05-12 03:25:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/45161
2019-05-12 03:26:12 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_nalwor_river_se 82 5
2019-05-12 03:26:13 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Mizuno at 0_ados_outside_w 117 121
2019-05-12 03:26:13 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 66 23
2019-05-12 03:26:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/50040
2019-05-12 03:27:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/55295
2019-05-12 03:28:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/61056
2019-05-12 03:29:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/47067
2019-05-12 03:30:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/52901
2019-05-12 03:31:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/48232
2019-05-12 03:32:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/53756
2019-05-12 03:33:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/59474
2019-05-12 03:34:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/45549
2019-05-12 03:35:13 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_ados_coast_s 107 86
2019-05-12 03:35:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/51805
2019-05-12 03:36:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/57537
2019-05-12 03:37:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/43579
